Dataset,Category,Image_Name,Object,BBox_Width,BBox_Height,Image_Width,Image_Height
AIR-SARShip-2.0,ship,281.tiff,281_ship_49,47,111,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_50,47,114,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_51,46,113,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_52,58,111,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_53,46,104,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_54,34,99,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_55,40,116,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_56,49,111,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_1,159,69,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_2,209,56,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_3,248,70,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_4,239,61,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_5,172,62,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_6,103,43,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_7,189,76,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_8,137,54,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_9,156,64,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_10,184,56,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_11,66,26,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_12,113,42,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_13,178,67,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_14,147,42,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_15,212,46,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_16,253,46,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_17,110,44,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_18,248,73,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_19,207,38,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_20,193,58,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_21,143,58,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_22,172,46,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_23,111,38,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_24,141,33,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_25,97,27,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_26,121,43,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_27,107,73,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_28,251,81,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_29,260,76,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_30,305,95,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_31,296,109,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_32,385,93,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_33,382,127,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_34,356,122,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_35,227,91,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_36,108,36,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_37,119,86,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_38,40,101,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_39,49,101,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_40,46,102,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_41,55,93,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_42,42,106,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_43,37,85,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_44,67,66,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_45,71,65,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_46,90,96,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_47,102,116,1000,1000
AIR-SARShip-2.0,ship,282.tiff,282_ship_48,85,81,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_1,159,69,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_2,127,220,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_3,95,118,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_4,90,64,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_5,102,101,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_6,85,81,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_7,93,75,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_8,91,90,1000,1000
AIR-SARShip-2.0,ship,283.tiff,283_ship_9,91,95,1000,1000
AIR-SARShip-2.0,ship,284.tiff,284_ship_1,48,115,1000,1000
AIR-SARShip-2.0,ship,284.tiff,284_ship_2,41,100,1000,1000
AIR-SARShip-2.0,ship,284.tiff,284_ship_3,42,103,1000,1000
AIR-SARShip-2.0,ship,284.tiff,284_ship_4,57,107,1000,1000
AIR-SARShip-2.0,ship,284.tiff,284_ship_5,45,103,1000,1000
AIR-SARShip-2.0,ship,284.tiff,284_ship_6,33,102,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_1,57,107,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_2,45,103,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_3,33,102,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_4,47,104,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_5,42,117,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_6,47,111,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_7,47,114,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_8,46,113,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_9,58,111,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_10,46,104,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_11,34,99,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_12,40,116,1000,1000
AIR-SARShip-2.0,ship,285.tiff,285_ship_13,49,111,1000,1000
AIR-SARShip-2.0,ship,286.tiff,286_ship_1,40,101,1000,1000
AIR-SARShip-2.0,ship,286.tiff,286_ship_2,49,101,1000,1000
AIR-SARShip-2.0,ship,286.tiff,286_ship_3,46,102,1000,1000
AIR-SARShip-2.0,ship,286.tiff,286_ship_4,55,93,1000,1000
AIR-SARShip-2.0,ship,286.tiff,286_ship_5,42,106,1000,1000
AIR-SARShip-2.0,ship,286.tiff,286_ship_6,37,85,1000,1000
AIR-SARShip-2.0,ship,286.tiff,286_ship_7,67,66,1000,1000
AIR-SARShip-2.0,ship,286.tiff,286_ship_8,71,65,1000,1000
AIR-SARShip-2.0,ship,287.tiff,287_ship_1,169,71,1000,1000
AIR-SARShip-2.0,ship,287.tiff,287_ship_2,190,59,1000,1000
AIR-SARShip-2.0,ship,288.tiff,288_ship_1,161,72,1000,1000
AIR-SARShip-2.0,ship,288.tiff,288_ship_2,163,78,1000,1000
AIR-SARShip-2.0,ship,289.tiff,289_ship_1,65,153,1000,1000
AIR-SARShip-2.0,ship,289.tiff,289_ship_2,51,36,1000,1000
AIR-SARShip-2.0,ship,29.tiff,29_ship_1,43,143,1000,1000
AIR-SARShip-2.0,ship,29.tiff,29_ship_2,46,158,1000,1000
AIR-SARShip-2.0,ship,29.tiff,29_ship_3,56,106,1000,1000
AIR-SARShip-2.0,ship,29.tiff,29_ship_4,107,40,1000,1000
AIR-SARShip-2.0,ship,29.tiff,29_ship_5,47,151,1000,1000
AIR-SARShip-2.0,ship,29.tiff,29_ship_6,35,83,1000,1000
AIR-SARShip-2.0,ship,29.tiff,29_ship_7,39,88,1000,1000
AIR-SARShip-2.0,ship,29.tiff,29_ship_8,57,23,1000,1000
AIR-SARShip-2.0,ship,290.tiff,290_ship_1,65,153,1000,1000
AIR-SARShip-2.0,ship,290.tiff,290_ship_2,65,36,1000,1000
AIR-SARShip-2.0,ship,290.tiff,290_ship_3,100,128,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_1,131,50,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_2,166,63,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_3,107,27,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_4,113,41,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_5,109,35,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_6,117,37,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_7,128,32,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_8,107,25,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_9,106,25,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_10,110,26,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_11,108,27,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_12,108,35,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_13,154,63,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_14,173,92,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_15,119,77,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_16,129,94,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_17,195,49,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_18,165,52,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_19,237,61,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_20,139,99,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_21,143,40,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_22,185,48,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_23,149,45,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_24,157,47,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_25,262,48,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_26,226,56,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_27,233,51,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_28,181,48,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_29,160,81,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_30,65,153,1000,1000
AIR-SARShip-2.0,ship,291.tiff,291_ship_31,100,159,1000,1000
AIR-SARShip-2.0,ship,292.tiff,292_ship_1,78,68,1000,1000
AIR-SARShip-2.0,ship,292.tiff,292_ship_2,80,43,1000,1000
AIR-SARShip-2.0,ship,293.tiff,293_ship_1,148,68,1000,1000
AIR-SARShip-2.0,ship,293.tiff,293_ship_2,94,43,1000,1000
AIR-SARShip-2.0,ship,294.tiff,294_ship_1,97,50,1000,1000
AIR-SARShip-2.0,ship,294.tiff,294_ship_2,87,64,1000,1000
AIR-SARShip-2.0,ship,295.tiff,295_ship_1,208,318,1000,1000
AIR-SARShip-2.0,ship,295.tiff,295_ship_2,109,175,1000,1000
AIR-SARShip-2.0,ship,295.tiff,295_ship_3,156,267,1000,1000
AIR-SARShip-2.0,ship,296.tiff,296_ship_1,267,257,1000,1000
AIR-SARShip-2.0,ship,296.tiff,296_ship_2,176,164,1000,1000
AIR-SARShip-2.0,ship,296.tiff,296_ship_3,146,147,1000,1000
AIR-SARShip-2.0,ship,297.tiff,297_ship_1,168,54,1000,1000
AIR-SARShip-2.0,ship,297.tiff,297_ship_2,267,243,1000,1000
AIR-SARShip-2.0,ship,298.tiff,298_ship_1,148,191,1000,1000
AIR-SARShip-2.0,ship,298.tiff,298_ship_2,233,257,1000,1000
AIR-SARShip-2.0,ship,299.tiff,299_ship_1,72,59,1000,1000
AIR-SARShip-2.0,ship,299.tiff,299_ship_2,84,58,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_1,17,68,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_2,19,77,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_3,8,42,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_4,54,68,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_5,30,37,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_6,70,41,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_7,40,13,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_8,43,29,1000,1000
AIR-SARShip-2.0,ship,3.tiff,3_ship_9,58,36,1000,1000
AIR-SARShip-2.0,ship,30.tiff,30_ship_1,92,93,1000,1000
AIR-SARShip-2.0,ship,30.tiff,30_ship_2,75,77,1000,1000
AIR-SARShip-2.0,ship,300.tiff,300_ship_1,72,59,1000,1000
AIR-SARShip-2.0,ship,300.tiff,300_ship_2,84,57,1000,1000
AIR-SARShip-2.0,ship,300.tiff,300_ship_3,100,21,1000,1000
AIR-SARShip-2.0,ship,300.tiff,300_ship_4,89,36,1000,1000
AIR-SARShip-2.0,ship,31.tiff,31_ship_1,92,93,1000,1000
AIR-SARShip-2.0,ship,31.tiff,31_ship_2,75,77,1000,1000
AIR-SARShip-2.0,ship,32.tiff,32_ship_1,45,37,1000,1000
AIR-SARShip-2.0,ship,32.tiff,32_ship_2,51,49,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_1,31,151,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_2,35,83,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_3,39,88,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_4,57,23,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_5,57,99,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_6,44,107,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_7,39,94,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_8,41,102,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_9,56,126,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_10,29,64,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_11,21,54,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_12,29,77,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_13,24,64,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_14,20,42,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_15,46,80,1000,1000
AIR-SARShip-2.0,ship,33.tiff,33_ship_16,43,57,1000,1000
AIR-SARShip-2.0,ship,34.tiff,34_ship_1,40,40,1000,1000
AIR-SARShip-2.0,ship,34.tiff,34_ship_2,29,51,1000,1000
AIR-SARShip-2.0,ship,34.tiff,34_ship_3,35,57,1000,1000
AIR-SARShip-2.0,ship,34.tiff,34_ship_4,26,45,1000,1000
AIR-SARShip-2.0,ship,35.tiff,35_ship_1,46,80,1000,1000
AIR-SARShip-2.0,ship,35.tiff,35_ship_2,43,57,1000,1000
AIR-SARShip-2.0,ship,35.tiff,35_ship_3,31,70,1000,1000
AIR-SARShip-2.0,ship,35.tiff,35_ship_4,72,35,1000,1000
AIR-SARShip-2.0,ship,36.tiff,36_ship_1,26,45,1000,1000
AIR-SARShip-2.0,ship,36.tiff,36_ship_2,21,40,1000,1000
AIR-SARShip-2.0,ship,36.tiff,36_ship_3,24,92,1000,1000
AIR-SARShip-2.0,ship,37.tiff,37_ship_1,58,176,1000,1000
AIR-SARShip-2.0,ship,37.tiff,37_ship_2,53,130,1000,1000
AIR-SARShip-2.0,ship,37.tiff,37_ship_3,69,76,1000,1000
AIR-SARShip-2.0,ship,38.tiff,38_ship_1,37,119,1000,1000
AIR-SARShip-2.0,ship,38.tiff,38_ship_2,67,167,1000,1000
AIR-SARShip-2.0,ship,39.tiff,39_ship_1,31,87,1000,1000
AIR-SARShip-2.0,ship,39.tiff,39_ship_2,29,121,1000,1000
AIR-SARShip-2.0,ship,39.tiff,39_ship_3,68,62,1000,1000
AIR-SARShip-2.0,ship,39.tiff,39_ship_4,62,68,1000,1000
AIR-SARShip-2.0,ship,39.tiff,39_ship_5,68,56,1000,1000
AIR-SARShip-2.0,ship,39.tiff,39_ship_6,23,117,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_1,54,41,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_2,17,68,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_3,19,77,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_4,70,41,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_5,42,24,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_6,48,25,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_7,57,40,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_8,40,27,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_9,68,43,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_10,43,29,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_11,58,36,1000,1000
AIR-SARShip-2.0,ship,4.tiff,4_ship_12,28,19,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_1,68,62,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_2,62,68,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_3,68,56,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_4,23,117,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_5,25,65,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_6,65,50,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_7,66,32,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_8,33,59,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_9,71,41,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_10,46,72,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_11,30,102,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_12,52,68,1000,1000
AIR-SARShip-2.0,ship,40.tiff,40_ship_13,67,53,1000,1000
AIR-SARShip-2.0,ship,41.tiff,41_ship_1,67,53,1000,1000
AIR-SARShip-2.0,ship,41.tiff,41_ship_2,44,70,1000,1000
AIR-SARShip-2.0,ship,41.tiff,41_ship_3,100,58,1000,1000
AIR-SARShip-2.0,ship,41.tiff,41_ship_4,74,48,1000,1000
AIR-SARShip-2.0,ship,41.tiff,41_ship_5,88,68,1000,1000
AIR-SARShip-2.0,ship,42.tiff,42_ship_1,87,75,1000,1000
AIR-SARShip-2.0,ship,42.tiff,42_ship_2,85,38,1000,1000
AIR-SARShip-2.0,ship,43.tiff,43_ship_1,87,75,1000,1000
AIR-SARShip-2.0,ship,43.tiff,43_ship_2,85,38,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_1,82,37,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_2,66,32,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_3,68,27,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_4,30,107,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_5,45,39,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_6,31,87,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_7,15,121,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_8,62,56,1000,1000
AIR-SARShip-2.0,ship,44.tiff,44_ship_9,37,117,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_1,62,56,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_2,37,117,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_3,62,91,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_4,36,81,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_5,39,57,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_6,28,65,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_7,65,50,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_8,46,72,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_9,30,102,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_10,26,98,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_11,45,83,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_12,52,68,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_13,44,77,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_14,53,88,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_15,49,70,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_16,66,75,1000,1000
AIR-SARShip-2.0,ship,45.tiff,45_ship_17,67,53,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_1,44,55,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_2,53,49,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_3,49,70,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_4,66,75,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_5,67,53,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_6,44,70,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_7,91,94,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_8,74,74,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_9,88,68,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_10,56,58,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_11,94,66,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_12,96,80,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_13,59,82,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_14,44,64,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_15,41,86,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_16,56,86,1000,1000
AIR-SARShip-2.0,ship,46.tiff,46_ship_17,56,82,1000,1000
AIR-SARShip-2.0,ship,47.tiff,47_ship_1,94,37,1000,1000
AIR-SARShip-2.0,ship,47.tiff,47_ship_2,96,32,1000,1000
AIR-SARShip-2.0,ship,47.tiff,47_ship_3,85,27,1000,1000
AIR-SARShip-2.0,ship,47.tiff,47_ship_4,19,107,1000,1000
AIR-SARShip-2.0,ship,48.tiff,48_ship_1,80,82,1000,1000
AIR-SARShip-2.0,ship,48.tiff,48_ship_2,101,55,1000,1000
AIR-SARShip-2.0,ship,49.tiff,49_ship_1,75,63,1000,1000
AIR-SARShip-2.0,ship,49.tiff,49_ship_2,60,50,1000,1000
AIR-SARShip-2.0,ship,49.tiff,49_ship_3,46,65,1000,1000
AIR-SARShip-2.0,ship,5.tiff,5_ship_1,54,41,1000,1000
AIR-SARShip-2.0,ship,5.tiff,5_ship_2,56,77,1000,1000
AIR-SARShip-2.0,ship,5.tiff,5_ship_3,51,69,1000,1000
AIR-SARShip-2.0,ship,5.tiff,5_ship_4,37,89,1000,1000
AIR-SARShip-2.0,ship,50.tiff,50_ship_1,70,60,1000,1000
AIR-SARShip-2.0,ship,50.tiff,50_ship_2,60,66,1000,1000
AIR-SARShip-2.0,ship,50.tiff,50_ship_3,65,58,1000,1000
AIR-SARShip-2.0,ship,50.tiff,50_ship_4,75,63,1000,1000
AIR-SARShip-2.0,ship,51.tiff,51_ship_1,80,36,1000,1000
AIR-SARShip-2.0,ship,51.tiff,51_ship_2,70,51,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_1,75,63,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_2,65,51,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_3,60,50,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_4,46,65,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_5,85,58,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_6,150,31,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_7,87,32,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_8,99,41,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_9,92,34,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_10,84,31,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_11,78,31,1000,1000
AIR-SARShip-2.0,ship,52.tiff,52_ship_12,97,27,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_1,70,43,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_2,114,41,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_3,65,53,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_4,71,51,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_5,70,48,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_6,60,66,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_7,55,58,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_8,72,46,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_9,75,63,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_10,65,51,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_11,140,58,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_12,78,26,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_13,89,36,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_14,87,32,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_15,99,41,1000,1000
AIR-SARShip-2.0,ship,53.tiff,53_ship_16,84,31,1000,1000
AIR-SARShip-2.0,ship,54.tiff,54_ship_1,97,63,1000,1000
AIR-SARShip-2.0,ship,54.tiff,54_ship_2,87,36,1000,1000
AIR-SARShip-2.0,ship,54.tiff,54_ship_3,70,51,1000,1000
AIR-SARShip-2.0,ship,54.tiff,54_ship_4,84,43,1000,1000
AIR-SARShip-2.0,ship,54.tiff,54_ship_5,70,43,1000,1000
AIR-SARShip-2.0,ship,55.tiff,55_ship_1,236,99,1000,1000
AIR-SARShip-2.0,ship,55.tiff,55_ship_2,232,97,1000,1000
AIR-SARShip-2.0,ship,56.tiff,56_ship_1,236,109,1000,1000
AIR-SARShip-2.0,ship,56.tiff,56_ship_2,232,97,1000,1000
AIR-SARShip-2.0,ship,57.tiff,57_ship_1,155,33,1000,1000
AIR-SARShip-2.0,ship,57.tiff,57_ship_2,165,50,1000,1000
AIR-SARShip-2.0,ship,57.tiff,57_ship_3,157,50,1000,1000
AIR-SARShip-2.0,ship,57.tiff,57_ship_4,146,36,1000,1000
AIR-SARShip-2.0,ship,57.tiff,57_ship_5,160,50,1000,1000
AIR-SARShip-2.0,ship,58.tiff,58_ship_1,165,50,1000,1000
AIR-SARShip-2.0,ship,58.tiff,58_ship_2,157,50,1000,1000
AIR-SARShip-2.0,ship,58.tiff,58_ship_3,146,36,1000,1000
AIR-SARShip-2.0,ship,58.tiff,58_ship_4,160,53,1000,1000
